B,2018-11-12T23:56:18Z,54.4850057,-140.006497,6873826.9,9.27057516,32.33329423,-5.492815826
B,2018-11-12T23:56:19Z,54.4216795,-140.003301,6873835.67,9.31694466,32.33329423,-5.492815826
B,2018-11-12T23:56:20Z,54.3583529,-140.000127,6873844.46,9.2629938,32.33329423,-5.492815826
B,2018-11-12T23:56:21Z,54.2950259,-139.996977,6873853.25,9.22410828,32.33329423,-5.492815826
B,2018-11-12T23:56:22Z,54.2316985,-139.993849,6873862.06,9.146151,32.33329423,-5.492815826
B,2018-11-12T23:56:23Z,54.1683708,-139.990743,6873870.87,9.24100668,32.33329423,-5.492815826
B,2018-11-12T23:56:24Z,54.1050428,-139.98766,6873879.7,9.8182974,32.33329423,-5.492815826
B,2018-11-12T23:56:25Z,54.0417143,-139.984599,6873888.54,9.86139654,32.33329423,-5.492815826
B,2018-11-12T23:56:26Z,53.9783855,-139.981559,6873897.39,9.82180596,32.33329423,-5.492815826
B,2018-11-12T23:56:27Z,53.9150563,-139.978542,6873906.25,9.90658806,32.33329423,-5.492815826
B,2018-11-12T23:56:28Z,53.8517268,-139.975547,6873915.12,9.93729474,32.33329423,-5.492815826
B,2018-11-12T23:56:29Z,53.7883969,-139.972573,6873924,9.99804798,32.33329423,-5.492815826
B,2018-11-12T23:56:30Z,53.7250667,-139.969621,6873932.89,10.03210398,32.33329423,-5.492815826
B,2018-11-12T23:56:31Z,53.6617361,-139.96669,6873941.79,10.0420962,32.33329423,-5.492815826
B,2018-11-12T23:56:32Z,53.5984052,-139.963781,6873950.71,10.10549772,32.33329423,-5.492815826
B,2018-11-12T23:56:33Z,53.5350739,-139.960893,6873959.63,10.10608356,32.33329423,-5.492815826
B,2018-11-12T23:56:34Z,53.4717422,-139.958026,6873968.57,10.16753346,32.33329423,-5.492815826
B,2018-11-12T23:56:35Z,53.4084103,-139.95518,6873977.51,10.16029632,32.33329423,-5.492815826
B,2018-11-12T23:56:36Z,53.345078,-139.952355,6873986.47,10.21412184,32.33329423,-5.492815826
B,2018-11-12T23:56:37Z,53.2817453,-139.949551,6873995.43,10.26599766,32.33329423,-5.492815826
B,2018-11-12T23:56:38Z,53.2184124,-139.946767,6874004.41,10.28049552,32.33329423,-5.492815826
B,2018-11-12T23:56:39Z,53.155079,-139.944004,6874013.4,10.31534958,32.33329423,-5.492815826
B,2018-11-12T23:56:40Z,53.0917454,-139.941262,6874022.4,10.31492892,32.33329423,-5.492815826
B,2018-11-12T23:56:41Z,53.0284114,-139.93854,6874031.4,10.34036208,32.33329423,-5.492815826
